Country,Year,Sex,Age,Mx,Dx,Px,ex
BGR,2022,m,65,0.038344934,7570.789192,197439.0975,13.09156529
BGR,2022,m,70,0.057240696,9600.245754,167717.1396,10.3375334
BGR,2022,m,75,0.083151288,9324.330229,112136.9303,7.955264618
BGR,2022,m,80,0.131980124,8274.684783,62696.44652,5.818538254
BGR,2022,m,85,0.216508334,6996.260334,32314.04633,4.086811464
BGR,2022,m,90,0.355423018,3368.32547,9476.948025,2.831481875
BGR,2022,m,95,0.404488758,600.9057681,1485.593248,3.117451613
BGR,2022,m,100,0.272144676,30.58273809,112.3767644,3.674516129
BGR,2022,f,0,0.003528298,98.94908382,28044.42255,77.82879744
BGR,2022,f,1,0.000421249,50.31598587,119444.7056,77.10323967
BGR,2022,f,5,0.000118702,19.19780822,161730.8611,73.23067878
BGR,2022,f,10,0.000183484,31.10191781,169507.0982,68.27267068
BGR,2022,f,15,0.000264149,41.1633873,155833.6908,63.33303968
BGR,2022,f,20,0.000345123,51.34731898,148779.6973,58.41343785
BGR,2022,f,25,0.000439778,70.56236834,160449.9259,53.51000628
BGR,2022,f,30,0.000530163,116.3846757,219526.2985,48.62229517
BGR,2022,f,35,0.001038339,239.6158954,230768.4229,43.74471905
BGR,2022,f,40,0.001801982,436.3364129,242142.5369,38.95940639
BGR,2022,f,45,0.002572056,674.0021914,262047.9746,34.28938885
BGR,2022,f,50,0.004446697,1100.544528,247497.0876,29.70085516
BGR,2022,f,55,0.006901474,1565.567444,226845.3695,25.31242359
BGR,2022,f,60,0.010780249,2584.188805,239715.133,21.11344085
BGR,2022,f,65,0.016961518,4177.970229,246320.5351,17.14451661
BGR,2022,f,70,0.027869842,6718.722806,241075.0189,13.44147891
BGR,2022,f,75,0.047379824,8708.660287,183805.2496,10.0803533
BGR,2022,f,80,0.090349378,10649.75631,117873.0447,7.117422226
BGR,2022,f,85,0.16911094,11508.00985,68050.06144,4.811950824
BGR,2022,f,90,0.303169795,6559.89544,21637.69465,3.198652442
BGR,2022,f,95,0.3879849,1450.578636,3738.750233,2.573533526
BGR,2022,f,100,0.43056297,121.7792951,282.8373633,2.32254065
BGR,2022,b,0,0.003543263,203.8220822,57523.84449,74.15161726
BGR,2022,b,1,0.000567123,139.3097911,245643.1367,73.4141915
BGR,2022,b,5,0.000122005,40.5611786,332455.4801,69.57742352
BGR,2022,b,10,0.000181779,63.401066,348780.4595,64.61835485
BGR,2022,b,15,0.000392426,126.1319291,321415.8875,59.67483968
BGR,2022,b,20,0.000566939,173.7012035,306384.4295,54.78713429
BGR,2022,b,25,0.000711322,234.9882826,330354.2808,49.93556268
BGR,2022,b,30,0.000898877,405.32388,450922.6214,45.10457304
BGR,2022,b,35,0.001647834,785.6958082,476805.2786,40.29648561
BGR,2022,b,40,0.002642362,1323.305104,500803.9095,35.60918542
BGR,2022,b,45,0.004219331,2263.031717,536348.4174,31.0495265
BGR,2022,b,50,0.0072451,3635.158553,501740.2589,26.65824705
BGR,2022,b,55,0.011562959,5173.250404,447398.5038,22.54953536
BGR,2022,b,60,0.018025526,8208.536579,455384.0245,18.74320087
BGR,2022,b,65,0.026473771,11747.99098,443759.6326,15.27624697
BGR,2022,b,70,0.039915156,16317.00276,408792.1585,12.0872868
BGR,2022,b,75,0.060933993,18032.93876,295942.1799,9.212775026
BGR,2022,b,80,0.104803972,18924.39989,180569.4912,6.62549809
BGR,2022,b,85,0.184368318,18503.96173,100364.1078,4.554863969
BGR,2022,b,90,0.3189896,9925.24742,31114.64267,3.068742911
BGR,2022,b,95,0.392571934,2050.930626,5224.343481,2.547749898
BGR,2022,b,100,0.385371755,152.3043619,395.2141276,2.594896972
BGR,2023,m,0,0.003523084,100.9824252,28663.07811,71.95609129
BGR,2023,m,1,0.000751771,92.13399938,122555.926,71.20945538
BGR,2023,m,5,0.000198467,33.57796043,169186.7097,67.41925719
BGR,2023,m,10,0.000232296,41.3394825,177960.7108,62.48371078
BGR,2023,m,15,0.000502582,84.97808219,169083.0762,57.55342101
BGR,2023,m,20,0.000771449,123.4219622,159987.1206,52.6919393
BGR,2023,m,25,0.000945177,151.4225022,160205.4531,47.88591611
BGR,2023,m,30,0.001353702,298.3061281,220363.1709,43.10091274
BGR,2023,m,35,0.001993132,489.0930963,245389.2513,38.37665366
BGR,2023,m,40,0.003079347,778.833011,252921.5156,33.73597859
BGR,2023,m,45,0.005279024,1447.859571,274266.532,29.22064173
BGR,2023,m,50,0.008922211,2273.372256,254799.1902,24.93536891
BGR,2023,m,55,0.014867628,3266.106639,219679.0732,20.95906861
BGR,2023,m,60,0.023484201,4999.400565,212883.5674,17.38425421
BGR,2023,m,65,0.033695513,6567.624583,194910.9545,14.24098811
BGR,2023,m,70,0.049040884,8128.368276,165746.7733,11.40104146
BGR,2023,m,75,0.07051032,8023.191013,113787.4714,8.888595825
BGR,2023,m,80,0.110817217,6749.346496,60905.21589,6.622896549
BGR,2023,m,85,0.179410836,5367.941365,29919.8281,4.782752154
BGR,2023,m,90,0.283078639,2708.678385,9568.6428,3.495994128
BGR,2023,m,95,0.319681785,503.6568203,1575.494268,3.318802568
BGR,2023,m,100,0.206749,33.57140644,162.3776001,4.836782766
BGR,2023,f,0,0.003795243,103.5379608,27280.98112,79.19711577
BGR,2023,f,1,0.000479298,55.74489883,116305.4176,78.49751916
BGR,2023,f,5,5.67867420511454e-05,9.09369863,160137.7065,74.64520729
BGR,2023,f,10,0.000172598,29.09534247,168573.1718,69.66569465
BGR,2023,f,15,0.00019526,31.12353674,159395.6744,64.7236829
BGR,2023,f,20,0.000319757,48.32688845,151136.5065,59.78446143
BGR,2023,f,25,0.000366432,55.44186083,151301.859,54.87612011
BGR,2023,f,30,0.000470282,98.32498462,209076.6229,49.97216956
BGR,2023,f,35,0.000815425,188.48447,231148.8133,45.0839275
BGR,2023,f,40,0.001476833,349.2692846,236498.8665,40.25790211
BGR,2023,f,45,0.002463357,646.9217462,262617.9202,35.53774586
BGR,2023,f,50,0.003811123,947.0501682,248496.3657,30.9471862
BGR,2023,f,55,0.005871847,1327.176496,226023.6889,26.4944793
BGR,2023,f,60,0.009313799,2196.860739,235871.6091,22.20943411
BGR,2023,f,65,0.014889573,3596.138805,241520.613,18.14916377
BGR,2023,f,70,0.023074623,5432.435737,235429.0134,14.35925496
BGR,2023,f,75,0.04074758,7532.815874,184865.3574,10.81125504
BGR,2023,f,80,0.07842198,8964.947235,114316.7677,7.69663427
BGR,2023,f,85,0.151692917,9635.567629,63520.22131,5.2312002
BGR,2023,f,90,0.267764093,5850.314867,21848.76547,3.568227224
BGR,2023,f,95,0.343761912,1332.137541,3875.174926,2.894327445
BGR,2023,f,100,0.368314227,124.3542056,337.6307419,2.715072967
BGR,2023,b,0,0.003654117,204.4261195,55944.05924,75.51404836
BGR,2023,b,1,0.000618499,147.7355941,238861.3436,74.78981816
BGR,2023,b,5,0.000129323,42.58923753,329324.4162,70.97125809
BGR,2023,b,10,0.000203286,70.44562889,346533.8826,66.01554696
BGR,2023,b,15,0.000353269,116.0413748,328478.7507,61.08013903
BGR,2023,b,20,0.000551848,171.6930971,311123.6271,56.18370324
BGR,2023,b,25,0.000664094,206.8700266,311507.3121,51.33203423
BGR,2023,b,30,0.000922869,396.3166827,429439.7938,46.49444909
BGR,2023,b,35,0.001421343,677.3239726,476538.0646,41.69792412
BGR,2023,b,40,0.002304695,1127.964835,489420.3821,36.97748595
BGR,2023,b,45,0.003901505,2094.657347,536884.4521,32.37708885
BGR,2023,b,50,0.00639851,3220.341673,503295.5559,27.96565766
BGR,2023,b,55,0.010305553,4593.213226,445702.7621,23.79361319
BGR,2023,b,60,0.016033491,7195.112275,448755.1765,19.91984145
BGR,2023,b,65,0.02328682,10163.1035,436431.5675,16.37466041
BGR,2023,b,70,0.033798473,13559.12898,401175.7867,13.09000642
BGR,2023,b,75,0.052087113,15555.96378,298652.8288,10.0448101
BGR,2023,b,80,0.089681916,15714.24314,175221.9836,7.303923769
BGR,2023,b,85,0.160568011,15003.48291,93440.04941,5.080591371
BGR,2023,b,90,0.272343361,8556.322562,31417.40827,3.541786565
BGR,2023,b,95,0.336707294,1835.280073,5450.669195,2.986892697
BGR,2023,b,100,0.315728461,157.8668641,500.008342,3.16727861
CAN,2022,m,0,0.006140052,1140.237427,185704.8427,78.81708348
CAN,2022,m,1,0.000247145,189.9079313,768407.0302,78.30082961
CAN,2022,m,5,0.000118034,122.8780032,1041037.277,74.37676211
CAN,2022,m,10,0.000164978,176.7295145,1071227.576,69.41919422
CAN,2022,m,15,0.000621936,656.1045161,1054939.056,64.47441813
CAN,2022,m,20,0.001008733,1280.786186,1269697.426,59.66743884
CAN,2022,m,25,0.001151605,1581.778157,1373542.072,54.95650133
CAN,2022,m,30,0.001277762,1777.989256,1391487.419,50.25941933
CAN,2022,m,35,0.001548972,2091.746797,1350409.371,45.56552292
CAN,2022,m,40,0.002096636,2654.775296,1266207.162,40.90035606
CAN,2022,m,45,0.00253225,2995.368682,1182888.051,36.30503503
CAN,2022,m,50,0.004004764,4787.286446,1195397.996,31.73577595
CAN,2022,m,55,0.006352782,8256.945606,1299737.003,27.32710818
CAN,2022,m,60,0.009854292,12739.66954,1292804.184,23.12844092
CAN,2022,m,65,0.014205831,15790.86143,1111576.063,19.17050633
CAN,2022,m,70,0.022522973,20139.43984,894173.2495,15.39819928
CAN,2022,m,75,0.036601372,23475.40277,641380.4027,11.93739649
CAN,2022,m,80,0.064049895,24958.46709,389672.2543,8.838458482
CAN,2022,m,85,0.115749139,25039.83435,216328.471,6.255350731
CAN,2022,m,90,0.200988051,18332.74311,91213.09936,4.313766206
CAN,2022,m,95,0.323776515,6488.411159,20039.78318,2.977318451
CAN,2022,m,100,0.49204005,1074.140552,2183.034798,2.032354885
CAN,2022,f,0,0.00485077,853.4618816,175943.5977,83.43599391
CAN,2022,f,1,0.000171149,124.9879663,730287.9357,82.84053038
CAN,2022,f,5,8.50259849866134e-05,84.31929726,991688.5676,78.89621654
CAN,2022,f,10,0.000117229,120.5769888,1028561.249,73.92870176
CAN,2022,f,15,0.000295395,300.2018309,1016271.429,68.97058154
CAN,2022,f,20,0.00044292,518.8637052,1171462.624,64.06882959
CAN,2022,f,25,0.000547219,694.7130547,1269534.842,59.20533093
CAN,2022,f,30,0.000678025,908.1128203,1339349.415,54.36069453
CAN,2022,f,35,0.000861046,1145.338721,1330170.785,49.53680737
CAN,2022,f,40,0.001158572,1486.123682,1282720.549,44.73974859
CAN,2022,f,45,0.001506511,1819.206595,1207562.56,39.98514825
CAN,2022,f,50,0.002408677,2924.384055,1214103.709,35.2685747
CAN,2022,f,55,0.003869379,5098.011521,1317527.181,30.66561014
CAN,2022,f,60,0.005899719,7862.180901,1332636.593,26.2158499
CAN,2022,f,65,0.009090162,10743.15483,1181844.175,21.92590695
CAN,2022,f,70,0.014839146,14528.76467,979083.6224,17.82936151
CAN,2022,f,75,0.024608128,17945.08829,729234.1761,14.0105544
CAN,2022,f,80,0.044152656,21483.7084,486577.9416,10.51966114
CAN,2022,f,85,0.082853157,26027.02561,314134.3878,7.509780467
CAN,2022,f,90,0.154820514,26438.29732,170767.4049,5.127344752
CAN,2022,f,95,0.268792048,15524.09191,57755.02664,3.445459734
CAN,2022,f,100,0.431185163,4377.923769,10153.23379,2.319189262
CAN,2022,b,0,0.004557421,1651,362266.288,81.32450431
CAN,2022,b,1,0.000186075,284,1526266.638,80.69494564
CAN,2022,b,5,0.000102235,214,2093222.666,76.75389221
CAN,2022,b,10,0.000123509,265,2145601.116,71.79185853
CAN,2022,b,15,0.000373075,799,2141661.031,66.83466242
CAN,2022,b,20,0.000612834,1527,2491702.661,61.9547827
CAN,2022,b,25,0.000798256,2204,2761017.785,57.13724179
CAN,2022,b,30,0.001032723,2907,2814889.351,52.35575048
CAN,2022,b,35,0.001263761,3422,2707790.303,47.61385267
CAN,2022,b,40,0.001589924,4094,2574965.748,42.89982182
CAN,2022,b,45,0.002145822,5165,2407002.632,38.22226672
CAN,2022,b,50,0.003134496,7593,2422399.265,33.60760206
CAN,2022,b,55,0.004902471,12853,2621738.886,29.09898588
CAN,2022,b,60,0.007664718,20266,2644063.277,24.75907995
CAN,2022,b,65,0.011724063,26990,2302102.915,20.6287931
CAN,2022,b,70,0.018290389,34201,1869889.187,16.72359757
CAN,2022,b,75,0.030074498,41279,1372558.235,13.0867025
CAN,2022,b,80,0.052013757,45616,876998.7497,9.808074847
CAN,2022,b,85,0.095334213,50496,529673.4325,6.992761388
CAN,2022,b,90,0.172643783,44969,260472.7444,4.804457949
CAN,2022,b,95,0.285320229,21988,77064.28704,3.304255262
CAN,2022,b,100,0.433616224,5298.01,12218.20058,2.306186772
CAN,2023,m,0,0.006559771,1209.056274,184313.7896,79.07431987
CAN,2023,m,1,0.000264165,199.6734495,755866.0055,78.59283157
CAN,2023,m,5,0.000124379,127.7200636,1026859.416,74.6743041
CAN,2023,m,10,0.00017599,188.1071017,1068851.574,69.71920301
CAN,2023,m,15,0.00065709,689.2940861,1049010.217,64.77837856
CAN,2023,m,20,0.001091734,1335.383177,1223176.503,59.98332772
CAN,2023,m,25,0.001270709,1729.067195,1360710.384,55.29796895
CAN,2023,m,30,0.001415902,1976.894412,1396208.17,50.63449233
CAN,2023,m,35,0.001703419,2306.304303,1353926.503,45.97647156
CAN,2023,m,40,0.002280236,2935.285598,1287272.647,41.34834848
CAN,2023,m,45,0.002510355,2987.106978,1189914.314,36.79380488
CAN,2023,m,50,0.003958942,4698.813514,1186886.228,32.22697146
CAN,2023,m,55,0.006277323,7897.068293,1258031.311,27.82129039
CAN,2023,m,60,0.009729395,12698.17873,1305135.475,23.62871103
CAN,2023,m,65,0.013400227,15290.55244,1141066.675,19.68218303
CAN,2023,m,70,0.021152976,19236.01676,909376.3596,15.8733123
CAN,2023,m,75,0.034355087,23283.41735,677728.3862,12.36671382
CAN,2023,m,80,0.059960941,24453.72776,407827.6194,9.220817595
CAN,2023,m,85,0.106577291,23523.33295,220716.1835,6.591054399
CAN,2023,m,90,0.186360553,17354.49904,93123.24282,4.562968178
CAN,2023,m,95,0.301021251,6338.632038,21057.09152,3.162077766
CAN,2023,m,100,0.456789057,1058.173932,2316.548342,2.189194301
CAN,2023,f,0,0.005144769,898.2754935,174599.7709,83.70301075
CAN,2023,f,1,0.000180749,129.7569418,717882.8529,83.13344589
CAN,2023,f,5,8.90949584102305e-05,87.07607336,977340.0752,79.19246846
CAN,2023,f,10,0.000124661,127.6717517,1024155.33,74.22664063
CAN,2023,f,15,0.000314411,318.4177131,1012743.081,69.27136197
CAN,2023,f,20,0.000487372,555.7501801,1140300.225,64.37641285
CAN,2023,f,25,0.00060776,758.9146204,1248707.615,59.52738089
CAN,2023,f,30,0.000749987,1001.757171,1335699.509,54.70093942
CAN,2023,f,35,0.00094066,1249.24453,1328050.95,49.89705724
CAN,2023,f,40,0.001243261,1614.83142,1298867.318,45.12050531
CAN,2023,f,45,0.001464494,1781.558409,1216500.747,40.38627348
CAN,2023,f,50,0.002346239,2832.347399,1207186.274,35.66471407
CAN,2023,f,55,0.003782526,4836.489442,1278640.197,31.05607133
CAN,2023,f,60,0.00576398,7746.274354,1343910.664,26.60129753
CAN,2023,f,65,0.008707165,10543.89965,1210945.195,22.30604998
CAN,2023,f,70,0.014174644,14153.45211,998504.9709,18.18751026
CAN,2023,f,75,0.023531914,18211.73426,773916.3906,14.34018135
CAN,2023,f,80,0.04212709,21400.78012,508005.186,10.82037127
CAN,2023,f,85,0.07785739,24945.64753,320401.7937,7.779240015
CAN,2023,f,90,0.146341394,25304.55043,172914.5102,5.331077855
CAN,2023,f,95,0.254715406,15036.17029,59031.25577,3.5977037
CAN,2023,f,100,0.408708922,4401.069609,10768.22495,2.446729069
CAN,2023,b,0,0.005871068,2107.20584,358913.5605,81.37539758
CAN,2023,b,1,0.000223485,329.3601283,1473748.858,80.85294506
CAN,2023,b,5,0.000107147,214.7444931,2004199.491,76.92388792
CAN,2023,b,10,0.000150848,315.7267927,2093006.903,71.96377018
CAN,2023,b,15,0.00048873,1007.641579,2061753.298,67.01618245
CAN,2023,b,20,0.000800169,1891.180682,2363476.728,62.17403042
CAN,2023,b,25,0.000953513,2488.113749,2609417.999,57.4132555
CAN,2023,b,30,0.001090389,2978.843223,2731907.679,52.67568356
CAN,2023,b,35,0.001325754,3555.642016,2681977.453,47.94998647
CAN,2023,b,40,0.001759324,4549.857157,2586139.966,43.25226582
CAN,2023,b,45,0.00198143,4768.141962,2406415.062,38.61233163
CAN,2023,b,50,0.003145405,7530.327651,2394072.502,33.9718829
CAN,2023,b,55,0.005019157,12731.95213,2536671.508,29.47076496
CAN,2023,b,60,0.007716698,20441.8882,2649046.139,25.15621845
CAN,2023,b,65,0.010983833,25834.10494,2352011.87,21.04757012
CAN,2023,b,70,0.017500578,33389.02593,1907881.331,17.09494771
CAN,2023,b,75,0.028584409,41494.40785,1451644.777,13.43047924
CAN,2023,b,80,0.05006756,45853.51435,915832.8053,10.1129142
CAN,2023,b,85,0.089571688,48468.85048,541117.9772,7.291392096
CAN,2023,b,90,0.16034866,42658.79725,266037.753,5.056430333
CAN,2023,b,95,0.266889337,21374.72592,80088.34729,3.477401642
CAN,2023,b,100,0.417219774,5459.226155,13084.77329,2.396818325
CHE,2022,m,0,0.004188627,180,42973.51225,81.6166246
CHE,2022,m,1,0.000143849,26,180745.6537,80.95833109
CHE,2022,m,5,5.65401564638001e-05,13,229925.08,77.00404944
CHE,2022,m,10,6.64870216901e-05,15,225607.94,72.02511477
CHE,2022,m,15,0.000310107,68,219279.367,67.0482312
CHE,2022,m,20,0.000395345,96,242826.0517,62.14839305
CHE,2022,m,25,0.00042322,120,283540.5515,57.26641809
CHE,2022,m,30,0.000546917,175,319975.1866,52.38243202
CHE,2022,m,35,0.000652019,208,319009.0827,47.51902664
CHE,2022,m,40,0.000995299,309,310459.5838,42.66603258
CHE,2022,m,45,0.001485474,444,298894.5408,37.86641718
CHE,2022,m,50,0.002521438,810,321245.2794,33.13007575
CHE,2022,m,55,0.004221671,1403,332332.8485,28.51868454
CHE,2022,m,60,0.007058755,1948,275969.3585,24.07375449
CHE,2022,m,65,0.011740408,2563,218305.8694,19.84885175
CHE,2022,m,70,0.018507712,3486,188353.9097,15.89806008
CHE,2022,m,75,0.031882279,5150,161531.7392,12.19804675
CHE,2022,m,80,0.058462447,6027,103091.8196,8.877921507
CHE,2022,m,85,0.116550602,6750,57914.75868,6.06139382
CHE,2022,m,90,0.22127063,4836,21855.58921,3.990188855
CHE,2022,m,95,0.367957182,1602,4353.767449,2.679957669
CHE,2022,m,100,0.551580442,210,380.7241589,1.812972185
CHE,2022,f,0,0.003227359,131,40590.46091,85.35998925
CHE,2022,f,1,0.000186667,32,171428.4675,84.63533152
CHE,2022,f,5,6.43695924515562e-05,14,217493.9978,80.69740862
CHE,2022,f,10,6.55067546671305e-05,14,213718.4184,75.72258034
CHE,2022,f,15,0.000164913,34,206168.6896,70.74656714
CHE,2022,f,20,0.000154576,35,226426.3554,65.80286425
CHE,2022,f,25,0.000194885,53,271955.8397,60.85180857
CHE,2022,f,30,0.000260304,81,311174.6065,55.90869563
CHE,2022,f,35,0.000378294,118,311926.8277,50.97825338
CHE,2022,f,40,0.000569863,174,305336.5514,46.07003531
CHE,2022,f,45,0.000905125,268,296091.7099,41.19435718
CHE,2022,f,50,0.001503948,480,319160.0012,36.36987047
CHE,2022,f,55,0.002453984,800,326000.5196,31.62552429
CHE,2022,f,60,0.004046944,1125,277987.5303,26.98509809
CHE,2022,f,65,0.006826289,1580,231458.1309,22.48561108
CHE,2022,f,70,0.011508359,2419,210195.0471,18.17959211
CHE,2022,f,75,0.020185064,3810,188753.4229,14.10855094
CHE,2022,f,80,0.040602968,5564,137034.3161,10.34241158
CHE,2022,f,85,0.085867653,7987,93015.23575,7.114408345
CHE,2022,f,90,0.177304351,8305,46840.36206,4.637092935
CHE,2022,f,95,0.315178176,4148,13160.80973,3.040086015
CHE,2022,f,100,0.486913208,814,1671.755842,2.053754106
CHE,2022,b,0,0.0037217,311,83563.97316,83.52237643
CHE,2022,b,1,0.000164691,58,352174.1212,82.83305892
CHE,2022,b,5,6.03461080155413e-05,27,447419.0778,78.88663854
CHE,2022,b,10,6.60101526979725e-05,29,439326.3584,73.90969019
CHE,2022,b,15,0.000239747,102,425448.0566,68.93326291
CHE,2022,b,20,0.000279167,131,469252.4072,64.01294663
CHE,2022,b,25,0.000311433,173,555496.3912,59.09886866
CHE,2022,b,30,0.000405609,256,631149.7931,54.18707115
CHE,2022,b,35,0.000516693,326,630935.9104,49.29200125
CHE,2022,b,40,0.00078435,483,615796.1351,44.41304304
CHE,2022,b,45,0.001196666,712,594986.2507,39.57773856
CHE,2022,b,50,0.002014349,1290,640405.2806,34.80025265
CHE,2022,b,55,0.003346329,2203,658333.3681,30.12721919
CHE,2022,b,60,0.005547363,3073,553956.8888,25.59336772
CHE,2022,b,65,0.009211498,4143,449764.0003,21.24291235
CHE,2022,b,70,0.014816248,5905,398548.9568,17.126512
CHE,2022,b,75,0.025579159,8960,350285.162,13.2517413
CHE,2022,b,80,0.048270464,11591,240126.1356,9.720786154
CHE,2022,b,85,0.09802473,14737,150339.613,6.702710689
CHE,2022,b,90,0.19024583,13141,69073.78732,4.431209492
CHE,2022,b,95,0.329081026,5750,17472.90041,2.934401373
CHE,2022,b,100,0.508684713,1024,2013.034743,1.965854242
CHE,2023,m,0,0.003561663,149.0006606,41834.57295,82.16572189
CHE,2023,m,1,0.000110359,19.68119718,178338.2793,81.45823103
CHE,2023,m,5,0.000112366,25.88627236,230375.2045,77.4935245
CHE,2023,m,10,0.000107037,24.29342466,226963.6913,72.53566984
CHE,2023,m,15,0.000233435,51.53772316,220779.5384,67.57316178
CHE,2023,m,20,0.000437452,104.0714023,237903.3253,62.64915797
CHE,2023,m,25,0.000408598,113.9028962,278765.471,57.78086401
CHE,2023,m,30,0.000523302,166.5375413,318243.5425,52.89391763
CHE,2023,m,35,0.000604934,194.3914936,321343.2546,48.02594659
CHE,2023,m,40,0.000918347,288.8811321,314566.5626,43.16385614
CHE,2023,m,45,0.001433984,427.7960942,298327.0291,38.35100338
CHE,2023,m,50,0.00239235,752.4983457,314543.5729,33.60897697
CHE,2023,m,55,0.003931667,1304.779393,331864.1547,28.98333377
CHE,2023,m,60,0.006330417,1804.744091,285090.8499,24.50912008
CHE,2023,m,65,0.011071368,2484.459623,224404.0305,20.21695693
CHE,2023,m,70,0.017254655,3243.166748,187958.9478,16.22563017
